grid_id,Arable land,"Artificial, non-agricultural vegetated areas",Forests,Heterogeneous agricultural areas,"Industrial, commercial and transport units",Inland waters,"Mine, dump and construction sites",Pastures,Scrub and/or herbaceous vegetation associations,Urban fabric
13_42,0.0,63.53325111942634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.46674888057366
13_43,0.0,75.02769990681047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.972300093189535
13_44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
13_45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
13_46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
13_47,0.0,0.0,0.0,0.0,1.574784575173346,0.0,0.0,0.0,0.0,98.42521542482665
13_48,0.0,0.0,0.0,0.0,11.833154602175192,0.0,0.0,0.0,0.0,88.16684539782483
13_49,0.0,0.0,0.0,0.0,0.12478075655213385,0.0,0.0,0.0,0.0,99.87521924344787
13_50,0.0,0.0,0.0,0.0,63.227264434933204,0.0,0.0,0.0,0.0,36.772735565066796
13_51,0.0,0.0,0.0,0.0,20.519271139295995,0.0,0.0,0.0,0.0,79.48072886070402
13_52,0.0,0.0,0.0,0.0,24.34810069209537,0.0,0.0,0.0,0.0,75.65189930790463
13_53,0.0,0.0,0.0,0.0,41.1309225577501,0.0,0.0,0.0,0.0,58.86907744224992
13_54,0.0,0.0,0.0,0.0,74.09100344530275,0.0,0.0,0.0,0.0,25.908996554697243
13_55,0.0,0.0,0.0,0.0,44.049591603490626,0.0,0.0,0.0,0.0,55.95040839650935
13_56,0.0,0.0,0.0,0.0,58.127334472432224,0.0,0.0,0.0,0.0,41.87266552756778
13_57,0.0,0.0,0.0,0.0,21.905711774345946,0.0,0.0,0.0,0.0,78.09428822565407
13_58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
13_59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
13_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.03912536122805,0.0,50.960874638771934
13_61,0.5785210200456631,24.205539329474494,0.0,0.0,0.0,0.0,0.0,50.515852784898286,0.0,24.700086865581568
13_62,42.517212791143834,26.81754030922317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.66524689963299
13_63,45.57248905883787,9.093922073793284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33358886736885
13_64,91.23591315153932,0.5170253110481101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.247061537412566
14_21,91.63137408008369,0.0,0.0,0.0,0.0,0.0,0.0,8.368625919916301,0.0,0.0
14_22,91.30919201695336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.690807983046625
14_23,83.52928758169669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4707124183033
14_24,25.48305432064369,0.0,0.0,0.0,61.67560738852399,0.0,0.0,0.0,0.0,12.841338290832308
14_25,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
14_26,0.0,0.0,0.0,0.0,53.66545003210026,0.0,0.0,0.0,0.0,46.33454996789973
14_27,0.0,0.5406891831918887,0.0,0.0,7.116920971404615,0.0,0.0,0.0,0.0,92.34238984540349
14_28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
14_29,0.0,38.332146145635576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.66785385436443
14_30,0.0,84.10600377349786,0.0,0.0,6.993024192895965,0.0,0.0,0.0,0.0,8.900972033606184
14_31,0.0,40.905140262932335,0.0,0.0,46.140756240390765,0.0,0.0,0.0,0.0,12.9541034966769
14_32,0.0,16.010818419183483,0.0,0.0,83.9891815808165,0.0,0.0,0.0,0.0,0.0
14_33,0.0,0.0,0.0,0.0,76.94120601922073,0.0,0.0,0.0,0.0,23.058793980779267
14_34,0.0,0.0,0.0,0.0,4.776898269313612,0.0,0.0,0.0,0.0,95.2231017306864
14_35,0.0,0.3624853457544863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.6375146542455
14_36,0.0,49.57923429443724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.42076570556277
14_37,0.0,4.746681023215537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.25331897678446
14_38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
14_39,0.0,0.024995497200617535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97500450279938
14_40,0.0,4.927314707325582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.07268529267442
14_41,0.0,26.270508698554618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.72949130144538
14_42,0.0,26.025109137154228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.97489086284577
14_43,0.0,13.770386855056518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.22961314494349
14_44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
14_45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
14_46,0.0,0.0,0.0,0.0,0.12417713590176335,0.0,0.0,0.0,0.0,99.87582286409824
14_47,0.0,0.0,0.0,0.0,67.53194075656351,0.0,0.0,0.0,0.0,32.46805924343648
14_48,0.0,0.0,0.0,0.0,96.51591886767285,0.0,0.0,0.0,0.0,3.4840811323271548
14_49,0.0,0.0,0.0,0.0,48.98553846450614,0.0,0.0,0.0,0.0,51.01446153549386
14_50,0.0,0.0,0.0,0.0,35.24030243306261,0.0,0.0,0.0,0.0,64.7596975669374
14_51,0.0,0.0,0.0,0.0,73.45588518726615,0.0,0.0,0.0,0.0,26.544114812733852
14_52,0.0,0.0,0.0,0.0,28.128732074547543,0.0,0.0,0.0,0.0,71.87126792545244
14_53,0.0,0.0,0.0,0.0,1.2721963706471584,0.0,0.0,0.0,0.0,98.72780362935283
14_54,0.0,3.5000534067009528,0.0,0.0,37.35404882311847,0.0,0.0,0.0,0.0,59.145897770180575
14_55,0.0,3.4300304139981543,0.0,0.0,26.49754860402656,0.0,0.0,0.0,0.0,70.07242098197528
14_56,0.0,0.0,0.0,0.0,23.718490958180112,0.0,0.0,0.0,0.0,76.28150904181989
14_57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
14_58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
14_59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
14_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2113593351604255,0.0,95.78864066483959
14_61,0.0,10.480258104555006,0.0,0.0,0.0,0.0,0.0,51.68615839495235,0.0,37.83358350049264
14_62,0.32896958176307095,53.93800933142347,0.0,0.0,0.0,0.0,0.0,45.73302108681346,0.0,0.0
14_63,17.806013269020827,82.19398673097918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14_64,86.18132557564259,13.818674424357408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_19,0.0,36.19253304619201,51.93592545065967,0.0,0.0,0.0,0.0,11.871540559944522,0.0,9.432037907281762e-07
15_21,15.549445136456717,12.079994530033634,0.0,0.0,0.0,0.0,0.0,72.37056033350964,0.0,0.0
15_22,95.60393052947325,0.0,0.0,0.0,0.0,0.0,0.0,4.396069470526759,0.0,0.0
15_23,86.07353941240406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.926460587595935
15_24,44.7081252779952,0.0,0.0,0.0,14.987263354584924,0.0,0.0,0.0,0.0,40.304611367419874
15_25,0.0,0.0,0.0,0.0,28.858600712606165,0.0,0.0,0.0,0.0,71.14139928739382
15_26,0.0,0.0,0.0,0.0,1.7728563947136584,0.0,0.0,0.0,0.0,98.22714360528634
15_27,0.0,15.56088829743226,0.0,0.0,19.352536977529244,0.0,0.0,0.0,0.0,65.08657472503852
15_28,0.0,53.146194602343385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.853805397656615
15_29,0.0,39.914897791085856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.085102208914144
15_30,0.0,36.677904901172205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.3220950988278
15_31,0.0,28.511643516302815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.48835648369719
15_32,0.0,70.46225986456889,0.0,0.0,2.1396545715572253,0.0,0.0,0.0,0.0,27.398085563873884
15_33,0.0,26.282606651911987,0.0,0.0,73.71739334808802,0.0,0.0,0.0,0.0,0.0
15_34,0.0,0.0,0.0,0.0,49.65264792980798,0.0,0.0,0.0,0.0,50.34735207019202
15_35,0.0,0.0,0.0,0.0,2.658230303909307,0.0,0.0,0.0,0.0,97.34176969609068
15_36,0.0,0.15312430070234612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.84687569929764
15_37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
15_38,0.0,17.494762069847663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.50523793015233
15_39,0.0,90.81143259043054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.18856740956944
15_40,0.0,77.75484893857939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.24515106142061
15_41,0.0,26.8169446092685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.1830553907315
15_42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
15_43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
15_44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
15_45,0.0,0.0,0.0,0.0,49.969940837707504,0.0,0.0,0.0,0.0,50.0300591622925
15_46,0.0,0.0,0.0,0.0,32.20751113470149,0.0,0.0,0.0,0.0,67.79248886529851
15_47,0.0,0.0,0.0,0.0,76.67850495312005,0.0,0.0,0.0,0.0,23.321495046879935
15_48,0.0,0.0,0.0,0.0,68.43210633335309,0.0,0.0,0.0,0.0,31.56789366664689
15_49,0.0,0.0,0.0,0.0,23.74817716718162,0.0,0.0,0.0,0.0,76.25182283281838
15_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
15_51,0.0,0.0,0.0,0.0,4.101738410621128,0.0,0.0,0.0,0.0,95.89826158937886
15_52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
15_53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
15_54,0.0,47.66733084811743,0.0,0.0,0.6587990695695293,0.0,0.0,0.0,0.0,51.673870082313044
15_55,0.0,12.90449215356534,0.0,0.0,50.64653630368665,0.0,0.0,0.0,0.0,36.448971542748005
15_56,0.0,0.0,0.0,0.0,65.12139157685043,0.0,0.0,0.0,0.0,34.87860842314958
15_57,0.0,0.0,0.0,0.0,2.0425631924411207,0.0,0.0,0.0,0.0,97.95743680755888
15_58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
15_59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
15_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.280474291877113,0.0,82.71952570812289
15_61,1.9233102475926351,0.0,0.0,0.0,0.0,0.0,0.0,45.74065318361542,0.0,52.33603656879195
15_62,20.81064124045916,0.0,0.0,0.0,0.0,0.0,0.0,65.65030112564614,0.0,13.539057633894702
16_19,0.0,0.00914860516291722,0.0,0.0,0.0,0.0,0.0,39.54758997980313,0.0,60.44326141503396
16_20,0.0,3.2194136076355626,0.0,0.0,0.0,0.0,0.0,42.48255078803601,0.0,54.29803560432843
16_21,0.0,0.8491593897344178,0.0,0.0,0.0,0.0,0.0,97.94710205247013,0.0,1.2037385577954636
16_22,39.436293911003546,0.0,0.0,0.0,0.0,0.0,0.0,60.56370608899647,0.0,0.0
16_23,14.579502841527411,0.0,0.0,0.0,0.0,0.0,0.0,14.904051430885826,0.0,70.51644572758678
16_24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
16_25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
16_26,0.0,0.0,0.0,0.0,11.730185788093708,0.0,0.0,0.0,0.0,88.26981421190628
16_27,0.0,0.0,0.0,0.0,66.71462330337829,0.0,0.0,0.0,0.0,33.28537669662171
16_28,0.0,2.379135431796178,0.0,0.0,17.5852672593035,0.0,0.0,0.0,0.0,80.03559730890032
16_29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
16_30,0.0,0.0,0.0,0.0,18.732540900375025,0.0,0.0,0.0,0.0,81.26745909962499
16_31,0.0,0.0,0.0,0.0,7.1649561896058,0.0,0.0,0.0,0.0,92.8350438103942
16_32,0.0,4.678422042416027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.32157795758398
16_33,0.0,19.165426061368823,0.0,0.0,18.51868668437653,0.0,0.0,0.0,0.0,62.31588725425463
16_34,0.0,0.0,0.0,0.0,56.28840112948056,0.0,0.0,0.0,0.0,43.71159887051944
16_35,0.0,0.0,0.0,0.0,0.9428224657139677,0.0,0.0,0.0,0.0,99.05717753428603
16_36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
16_37,0.0,13.174497199187513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.8255028008125
16_38,0.0,16.171747120068915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.82825287993107
16_39,0.0,26.625132088911293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.3748679110887
16_40,0.0,33.69776153461408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.30223846538593
16_41,0.0,0.8722293543839438,0.0,0.0,34.386049729896314,0.0,0.0,0.0,0.0,64.74172091571974
16_42,0.0,0.0,0.0,0.0,22.264048319258336,0.0,0.0,0.0,0.0,77.73595168074165
16_43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
16_44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
16_45,0.0,33.89053140207502,0.0,0.0,18.963986385827873,0.0,0.0,0.0,0.0,47.145482212097114
16_46,0.0,24.914049643343322,0.0,0.0,67.33966994859121,0.0,0.0,0.0,0.0,7.746280408065467
16_47,0.0,2.1327175986638123,0.0,0.0,60.03973717554531,0.0,0.0,0.0,0.0,37.827545225790885
16_48,0.0,0.0,0.0,0.0,32.897403902670014,0.0,0.0,0.0,0.0,67.10259609732998
16_49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
16_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
16_51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
16_52,0.0,1.3358893859235252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.66411061407646
16_53,0.0,60.45498523467639,0.0,0.0,7.628504860762937,0.0,0.0,0.0,0.0,31.916509904560677
16_54,0.0,25.52999282961308,0.0,0.0,72.62024327084849,0.0,0.0,0.0,0.0,1.8497638995384227
16_55,0.0,9.402278443656195e-08,0.0,0.0,99.9999999059772,0.0,0.0,0.0,0.0,0.0
16_56,0.0,0.0,0.0,0.0,0.0002809843483947405,0.0,0.0,0.0,0.0,99.9997190156516
16_57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
16_58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
16_59,21.339146405809558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.66085359419044
16_60,37.701787566685134,0.0,0.0,0.0,0.0,0.0,0.0,47.92198657640518,0.0,14.37622585690968
16_61,46.81168159220412,0.0,0.0,0.0,0.0,0.0,0.0,49.96713183622587,0.0,3.2211865715700028
17_19,0.0,0.0,0.19682369478661277,0.0,0.0,0.0,0.0,84.78537472687569,0.0,15.017801578337695
17_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2168480436466702,0.0,98.78315195635332
17_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.198738064771069,0.0,88.80126193522892
17_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.008952806360604,0.0,55.991047193639396
17_23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.72119548144612,0.0,30.27880451855388
17_24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9714314989810955,0.0,97.02856850101891
17_25,0.0,0.0,0.0,0.0,9.914589268043914,0.0,0.0,0.0,0.0,90.08541073195609
17_26,0.0,0.0,0.0,0.0,74.36317501255209,0.0,0.0,0.0,0.0,25.6368249874479
17_27,0.0,0.0,0.0,0.0,69.2560358593642,0.0,0.0,0.0,0.0,30.7439641406358
17_28,0.0,0.0,0.0,0.0,64.98274081995079,0.0,0.0,0.0,0.0,35.017259180049216
17_29,0.0,0.0,0.0,0.0,11.10992961328239,0.0,0.0,0.0,0.0,88.89007038671761
17_30,0.0,0.0,0.0,0.0,42.505653860315384,0.0,0.0,0.0,0.0,57.49434613968462
17_31,0.0,0.0,0.0,0.0,58.98373050731747,0.0,0.0,0.0,0.0,41.01626949268253
17_32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
17_33,0.0,6.216666536625458e-05,0.0,0.0,2.9482527632529196,0.0,0.0,0.0,0.0,97.0516850700817
17_34,0.0,0.0,0.0,0.0,4.864808715321075,0.0,0.0,0.0,0.0,95.13519128467892
17_35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
17_36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
17_37,0.0,64.26682239750603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.73317760249398
17_38,0.0,88.76588826866517,0.0,0.0,10.989518417441433,0.0,0.0,0.0,0.0,0.2445933138934
17_39,0.0,15.76416654837206,0.0,0.0,23.856669962082663,0.0,0.0,0.0,0.0,60.37916348954526
17_40,0.0,0.0,0.0,0.0,0.015073365314868924,0.0,0.0,0.0,0.0,99.98492663468514
17_41,0.0,0.0,0.0,0.0,74.83213393088363,0.0,0.0,0.0,0.0,25.167866069116364
17_42,0.0,0.0,0.0,0.0,65.84823867707892,0.0,0.0,0.0,0.0,34.151761322921075
17_43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
17_44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
17_45,0.0,7.168143340903345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.83185665909666
17_46,0.0,21.377636694128128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.62236330587187
17_47,0.0,66.54361519796603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.45638480203397
17_48,0.0,1.8472500917418664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.15274990825814
17_49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
17_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
17_51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
17_52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
17_53,0.0,27.888292729838675,0.0,0.0,41.235444135739144,0.0,0.0,0.0,0.0,30.87626313442217
17_54,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
17_55,0.0,0.0,0.0,0.0,99.99999862684884,0.0,0.0,0.0,0.0,1.3731511649767308e-06
17_56,0.0,0.0,0.0,0.0,9.185683158499108e-05,0.0,0.0,0.0,0.0,99.9999081431684
17_57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
17_58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
17_59,72.34079848845283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.659201511547177
17_60,93.14127567958701,0.0,0.0,0.0,0.0,0.0,0.0,6.858724320412985,0.0,0.0
18_19,0.0,0.0,53.05052354553559,0.0,0.0,0.0,0.0,46.94947645446442,0.0,0.0
18_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.96875857870523,0.0,58.031241421294766
18_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
18_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
18_23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.547244271432483,0.0,97.45275572856752
18_24,0.0,13.810421530049618,0.0,0.0,0.0,0.0,0.0,2.1977496311380165,0.0,83.99182883881237
18_25,0.0,38.798074825093686,0.0,0.0,2.441741351764563,0.0,0.0,0.0,0.0,58.760183823141745
18_26,0.0,0.5682960488235708,0.0,0.0,1.0601723547579212,0.0,0.0,0.0,0.0,98.3715315964185
18_27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
18_28,0.0,0.0,0.0,0.0,2.8930054488325885,0.0,0.0,0.0,0.0,97.1069945511674
18_29,0.0,0.0,0.0,0.0,3.6918630377361104,0.0,0.0,0.0,0.0,96.30813696226389
18_30,0.0,0.0,0.0,0.0,6.070506840365591,0.0,0.0,0.0,0.0,93.92949315963442
18_31,0.0,0.0,0.0,0.0,1.056709024033158,0.0,0.0,0.0,0.0,98.94329097596683
18_32,0.0,62.53482141333859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.465178586661395
18_33,0.0,42.908285261389814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0917147386102
18_34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
18_35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
18_36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
18_37,0.0,1.4155714577561322,0.0,0.0,32.04935963893618,0.0,0.0,0.0,0.0,66.53506890330767
18_38,0.0,2.019332983769004,0.0,0.0,58.59978574792254,0.0,0.0,0.0,0.0,39.38088126830846
18_39,0.0,0.0,0.0,0.0,0.7690134691625746,0.0,0.0,0.0,0.0,99.23098653083743
18_40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
18_41,0.0,0.0,0.0,0.0,32.01742011468738,0.0,0.0,0.0,0.0,67.98257988531262
18_42,0.0,0.0,0.0,0.0,15.783605743833174,0.0,0.0,0.0,0.0,84.21639425616684
18_43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
18_44,0.0,1.8219549915135433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.17804500848645
18_45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
18_46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
18_47,0.0,30.085626162781754,0.0,0.0,29.958611541701796,0.0,0.0,0.0,0.0,39.95576229551645
18_48,0.0,19.919364909232765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.08063509076723
18_49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
18_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
18_51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
18_52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
18_53,0.0,5.183012346937758,0.0,0.0,2.782599449148255,0.0,0.0,0.0,0.0,92.03438820391399
18_54,0.0,35.56301616931095,0.0,0.0,33.81617675427618,0.0,0.0,0.0,0.0,30.62080707641287
18_55,0.0,5.12659836226085,0.0,0.0,94.87304899337666,0.0,0.0,0.0,0.0,0.0003526443624882529
18_56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
18_57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
18_58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
18_59,66.09739194459301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.90260805540699
18_60,95.50319848935648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.496801510643509
19_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.51288655634394,0.0,8.487113443656053
19_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.018736219719114,0.0,97.9812637802809
19_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
19_23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
19_24,0.0,12.757894156669645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.24210584333036
19_25,0.0,65.93385321512409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.066146784875905
19_26,0.0,62.95708985640902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.042910143590966
19_27,0.0,6.333493194047116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.66650680595289
19_28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
19_29,0.0,0.0,0.0,0.0,21.166506692304026,0.0,0.0,0.0,0.0,78.83349330769597
19_30,0.0,0.0,0.0,0.0,70.28851203833214,0.0,0.0,0.0,0.0,29.711487961667864
19_31,0.0,0.20759468766216108,0.0,0.0,51.71920061073092,0.0,0.0,0.0,0.0,48.07320470160691
19_32,0.0,32.215889707829945,0.0,0.0,3.3214819390898978,0.0,0.0,0.0,0.0,64.46262835308015
19_33,0.0,55.44712673452342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.552873265476585
19_34,0.0,40.68625691884332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.31374308115668
19_35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
19_36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
19_37,0.0,0.0,0.0,0.0,54.221307645283936,0.0,0.0,0.0,0.0,45.77869235471608
19_38,0.0,0.0,0.0,0.0,58.23734727356946,0.0,0.0,0.0,0.0,41.76265272643054
19_39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
19_40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
19_41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
19_42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
19_43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
19_44,0.0,56.30093362922254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.699066370777466
19_45,0.0,30.320287772227395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.67971222777261
19_46,0.0,0.29695776443994326,0.0,0.0,2.3775368397575507,0.0,0.0,0.0,0.0,97.32550539580251
19_47,0.0,0.0,0.0,0.0,71.35237908423522,0.0,0.0,0.0,0.0,28.647620915764783
19_48,0.0,0.0,0.0,0.0,71.30242215908181,0.0,0.0,0.0,0.0,28.697577840918193
19_49,0.0,0.3646810926665024,0.0,0.0,9.630050962993026,0.0,0.0,0.0,0.0,90.00526794434046
19_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
19_51,0.0,0.0,0.0,0.0,2.0227294188356284,0.0,0.0,0.0,0.0,97.97727058116438
19_52,0.0,0.0,0.0,0.0,10.808088028495117,0.0,0.0,0.0,0.0,89.19191197150488
19_53,0.0,55.975702240280036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.024297759719964
19_54,0.0,35.912049521323176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.08795047867683
