grid_id,median,percentile_90,"Accommodation, eating and drinking",Attractions,Commercial services,Education and health,Manufacturing and production,Public infrastructure,Retail,Sport and entertainment,Transport,building_count,total_rent,below_14,above_65,IMD,node_count,connectivity,road_length,nearest_station_distance,neighbour_frequency_per_month,station_count
46_25,285.5,489.0,2,0,16,2,7,6,5,0,2,1240,423.9162357702566,1062.2895235078472,333.57999490613366,53.311463973296895,30,1.7333333333333334,4367.069427209567,1382.4257665422763,11.672222222222222,16
46_26,312.0,452.4000000000001,3,2,13,7,10,6,5,0,5,287,193.28776328153512,218.91868991239932,101.14106407831176,61.70202345276058,18,1.6111111111111112,2898.040277252654,1373.7179477607476,13.172222222222224,16
46_27,298.0,476.0,16,1,43,14,8,13,25,2,4,439,315.465774364461,306.2690583185856,158.70633616107463,71.71877759323343,25,1.72,3712.5381592083477,1537.2381077764107,13.505555555555556,15
46_28,308.0,494.6,11,1,21,11,8,16,26,4,8,315,256.91550887351,318.53675504020674,91.58649820253115,57.44586113147356,35,1.4857142857142858,3828.893581630586,1827.3207162400365,11.227777777777778,15
46_29,387.0,550.0000000000001,1,0,20,1,10,2,9,2,5,127,144.80491075490818,168.49308454083203,35.5415127173279,34.59734300307926,16,1.5625,2031.83930848019,2194.333839688027,9.305555555555555,15
46_30,385.0,597.8,0,0,10,1,13,8,5,1,12,88,73.25901330895528,87.9528659440674,17.667917023513738,50.325915000876705,10,1.6,1793.4618848721052,2423.533989858611,6.311111111111111,17
46_31,341.0,521.6,1,0,14,0,13,5,11,0,11,118,73.08075004323942,83.40215763346247,19.626471690862676,58.65136061743996,15,1.6666666666666667,2401.2783661326703,2196.478317671267,7.866666666666666,17
46_32,311.0,485.0,0,0,13,2,34,8,6,0,12,63,89.76407778036477,130.69600124862694,35.67698766490212,57.168290661600224,24,1.6666666666666667,3200.597889900974,2067.7323327742397,7.5,17
46_33,326.0,480.99999999999994,1,0,21,4,18,8,1,0,6,241,133.523528036878,126.53526234823539,48.624006499548244,54.06450415646871,24,1.375,2260.775434214615,2055.8494594692484,6.300000000000001,15
46_34,318.5,455.6,2,2,15,3,8,14,3,0,12,528,117.31660056698075,346.1615659277061,139.4767515583621,55.91996917000132,43,1.441860465116279,4296.545364679138,1988.1843475895287,4.461111111111111,15
46_35,345.5,545.2,1,1,19,3,30,8,8,1,9,278,111.82625208437095,119.59657074509548,41.21565027758593,58.910616640208104,33,1.5454545454545454,3566.671944984648,1934.393186505784,4.188888888888888,14
46_36,411.5,831.6000000000001,0,1,0,1,1,6,0,1,3,32,128.2434812165896,76.78760084240855,36.348677019424045,56.36713974479539,12,2.25,4594.004398689887,2007.7044105146554,5.333333333333334,14
46_37,380.5,698.6000000000004,0,1,1,1,1,7,0,3,2,161,216.23734111621852,159.45255659519526,60.95045395451104,35.83191520384661,15,1.8666666666666667,2659.906282287703,2195.4218273489037,5.822222222222222,14
46_38,309.0,489.40000000000003,0,1,0,1,1,3,0,1,0,441,228.82013582374356,225.6179041619887,117.23798218412732,42.09455493629135,25,1.56,2533.0508144887967,2013.8542648364603,7.483333333333333,14
46_39,290.0,420.0,0,0,7,4,0,5,2,2,4,426,209.87828777088984,224.46393271540154,191.2468837011972,41.36317828125072,33,1.5151515151515151,3077.534196914842,1574.0422484800083,6.644444444444445,13
46_40,260.0,465.6,0,0,3,2,0,4,0,0,0,726,114.478247482033,268.3341077497182,180.64944319138993,27.888165349812507,29,1.7586206896551724,4308.8930326623395,1183.0507174250815,7.0166666666666675,13
46_41,217.0,423.8000000000002,0,2,2,4,0,3,0,2,7,251,72.01211736923209,225.73508845501416,84.80718906468988,43.273164188823614,18,1.7222222222222223,1998.9317497550205,906.4265000539206,5.622222222222223,12
46_42,216.5,417.29999999999995,3,1,4,5,0,8,3,0,7,491,34.40136525621808,361.4808555075537,140.38711741062582,47.28964927812853,50,1.48,4576.554594679745,862.3276639421931,6.955555555555557,12
46_43,239.0,514.6,1,0,6,2,0,1,2,1,11,581,383.3905155765566,306.40683300420363,297.6737168862636,52.61745649157183,43,1.3953488372093024,3733.132582388851,1079.6337341895166,7.083333333333334,14
46_44,258.0,472.2000000000003,2,0,9,4,1,3,5,0,0,653,273.607290177467,418.17301712812036,158.19027460913244,54.781597999066165,14,1.9285714285714286,2982.287942626721,1444.8560481930372,7.155555555555557,14
46_45,319.0,552.6000000000004,0,0,5,1,0,3,2,0,6,623,166.87693490321902,304.6047256511596,214.75574670893945,32.476176121822384,36,1.5,3894.2186650420085,1873.3950464330794,5.327777777777778,13
46_46,362.0,859.6000000000004,0,1,2,2,0,2,0,0,3,426,71.40197626004588,155.59307906987956,313.78099501525236,11.670448744999794,32,1.53125,3639.58116880753,2330.5812579697795,3.872222222222222,10
46_47,469.0,800.4000000000004,0,0,0,0,0,0,0,0,4,6,11.488387917720924,7.480493230460313,18.048422370259537,13.112091106772741,0,1.6812650644024218,773.596989563784,2802.4291248843388,1.8499999999999999,10
46_48,407.5,834.5000000000006,0,0,0,0,0,0,0,0,1,0,9.305446481974169,2.6584552105616375,3.394642807332553,13.963,0,0.0,0.0,2871.339931112302,1.1944444444444444,9
46_49,719.0,1177.2,0,0,0,0,0,0,0,0,0,0,9.277789223088131,2.6655360424292165,3.4197264751029857,13.922037538901668,0,0.0,0.0,2828.001591230104,0.6,8
46_50,707.0,1055.8,0,1,0,0,0,0,0,0,0,0,4.380668536747779,3.9193005010872817,7.86115535401094,6.669036927575,0,1.6812650644024218,109.21141796993545,2872.384549464086,0.3,8
46_51,691.0,1381.4000000000005,0,0,0,0,0,0,0,0,1,0,3.0783708197500506,4.252715725408305,9.042270351920472,4.740236977052938,0,1.6812650644024218,727.0526407136228,3000.598773578367,0.3055555555555556,8
46_52,689.0,888.4000000000001,0,0,0,0,0,0,0,0,2,0,2.9208925998583095,4.293033415691848,9.185094749852327,4.507,0,0.0,0.0,3202.591606808461,0.31666666666666665,8
46_53,387.0,436.0,0,0,0,0,0,0,0,0,1,10,2.9248608651608747,5.288769647341726,10.790342048869922,4.51519400289737,4,2.75,666.0191967130027,3465.485968807261,0.30000000000000004,7
46_54,378.0,457.20000000000005,0,2,2,0,0,1,0,0,0,196,3.1784425780517886,27.329697547922105,48.280652877564336,4.623315092581301,21,1.380952380952381,2612.9239138984276,3776.584832888042,0.21666666666666662,7
46_55,411.0,411.0,0,3,0,0,0,3,0,1,0,111,3.427199185981281,31.2858868967553,58.551572650587104,4.458257446169944,14,1.7857142857142858,2309.077360430361,4124.996121210297,0.19444444444444448,6
46_7,667.0,756.6,0,1,4,6,0,3,1,0,7,157,14.22085772261849,52.28093232755999,64.40201811377969,6.069438017495143,20,1.35,1890.926844862627,5623.34437857046,0.05555555555555556,7
47_12,362.0,490.6,0,0,2,1,1,5,1,0,3,252,45.63081896425449,81.8996816958812,106.31484666736024,12.15234492142304,17,1.411764705882353,1934.2676753882236,3201.2500683326816,1.6444444444444444,10
47_13,346.0,601.8000000000001,1,0,12,4,2,4,2,0,7,386,118.1663085410454,168.96528042163004,256.81221870145316,13.060571554555048,31,1.2903225806451613,2695.209054834704,2716.431850792506,3.0555555555555554,11
47_14,343.5,566.5,0,0,5,0,1,4,0,1,0,533,189.94112763254705,176.37844164414307,137.09387666894156,45.636995140941565,31,1.3548387096774193,2883.022112934922,2238.303375326946,4.277777777777778,11
47_15,275.5,533.4000000000001,5,0,12,3,1,8,2,0,13,546,189.1394987628987,272.51655338645253,190.05450717888766,53.779626575968656,29,1.4482758620689655,3159.0867016165457,1772.2872227717492,4.466666666666666,11
47_16,239.0,432.5,4,3,12,9,0,7,6,2,10,223,183.24433993692145,157.1764902437874,193.89457008043257,39.026407835497274,22,1.6818181818181819,2771.0022439354593,1331.1656546050158,4.733333333333334,12
47_17,237.0,458.8,0,0,4,2,0,5,1,0,4,374,146.73917037846655,178.068926643758,234.24074011713543,29.089236663262366,14,1.5714285714285714,2015.4311796501709,950.2641737958977,4.244444444444444,12
47_18,208.5,481.3,0,0,12,1,0,2,3,0,8,416,105.7470571029506,166.33127924341377,191.24491900451812,21.950272722145645,23,1.5217391304347827,2806.2106970316786,730.7544047079018,4.416666666666667,12
47_19,234.0,490.90000000000003,2,2,9,2,1,3,1,0,13,441,78.00793437546861,192.51336549565534,173.94792453399907,26.555261791837957,23,1.4782608695652173,2771.7153661738994,815.4765477927615,4.311111111111111,13
47_20,272.5,527.4000000000001,0,0,4,3,0,7,0,1,8,444,146.8819195002903,340.60031061851384,200.9579324394865,31.13281489935172,33,1.3333333333333333,3019.7220471520427,1138.420836070739,5.711111111111111,14
47_21,325.5,518.3000000000002,14,1,33,11,1,12,20,0,9,673,271.3064670403511,698.3100337682791,221.1492771376979,36.423762381818406,35,1.457142857142857,3644.7874280557044,1557.8838210855133,6.961111111111111,16
47_22,339.5,482.40000000000003,29,0,49,10,10,6,82,0,8,895,354.91051901975356,872.2724367800005,171.05124237666504,40.55393114212859,33,1.4545454545454546,3584.886785125221,2014.4483115731712,8.222222222222223,17
47_23,348.0,577.4000000000001,0,1,9,10,12,4,7,0,6,557,70.05270514249935,532.2774687136207,150.6323760126134,43.07090925611625,14,1.8571428571428572,2536.4317031810574,1963.7904674379088,8.272222222222222,17
47_24,316.0,470.90000000000015,0,0,15,3,14,5,9,1,3,608,156.20214071546476,502.28092291593964,140.97142077701403,51.84130617052165,30,1.6333333333333333,3519.138506903021,1781.4244300559033,8.822222222222223,17
47_25,309.5,498.0,2,1,24,3,11,7,10,3,5,263,156.91508627022972,150.44130064828494,57.586396563450386,52.48546231658269,21,1.8095238095238095,3375.27917767514,1729.29841265179,9.211111111111112,17
47_26,321.0,552.0,4,3,6,7,1,6,5,1,16,254,199.25134382655006,217.5543788814753,91.59256120403123,55.0614785919879,28,1.6428571428571428,3328.322029618302,1818.6459248572824,11.644444444444446,16
47_27,323.0,504.8,36,1,69,17,13,18,72,4,10,751,468.48815500385297,775.3013074009414,201.0834542342242,54.2764518752132,29,1.5517241379310345,3600.289957931729,1992.009287126945,12.761111111111113,15
47_28,357.5,595.5999999999999,0,0,5,4,4,10,2,2,11,732,390.9985261660929,560.9148329011405,165.69871848267746,58.42794360138805,44,1.4318181818181819,4416.612127240566,2223.533449264931,12.361111111111112,15
47_29,374.0,564.0,4,1,33,4,20,8,26,4,9,411,57.16490556811373,295.8115899730379,51.5447077255625,48.811357470627875,14,2.0714285714285716,2260.8630690617056,2372.0280352474756,10.183333333333332,15
47_30,348.0,553.4000000000001,0,0,8,4,20,5,7,1,10,199,39.54234794577909,222.6445172447261,52.403737977977784,52.60578793282314,17,1.588235294117647,2012.7277602599218,2019.2862600433848,8.100000000000001,16
47_31,346.0,576.2,0,1,7,2,2,7,1,1,3,1015,73.26608368013838,753.2802254746355,238.1890358741408,55.947819287721295,22,1.5909090909090908,3284.754112410063,1740.2634857974813,8.944444444444445,16
47_32,288.0,625.0,21,3,27,13,2,10,82,1,15,611,173.7821269927083,547.8086612387631,130.51105993541552,57.630713021811225,44,1.5227272727272727,3836.2216429177165,1574.6482146816159,8.38888888888889,17
47_33,261.0,563.6,0,0,3,0,4,5,0,0,5,363,272.65614756284015,424.6384155243657,91.40185302071833,56.34015747963415,21,1.7619047619047619,3029.4251825722495,1559.011545819979,7.061111111111112,15
47_34,316.0,512.0000000000001,1,1,8,0,10,5,7,0,7,49,129.23793973931978,62.05427544782257,18.515601771937032,54.338574115726615,26,1.7692307692307692,2973.250178322382,1697.5031664182545,4.566666666666667,14
47_35,331.0,471.0,17,2,7,0,7,12,3,10,8,77,136.96028463943676,72.38055978932778,18.508844898185288,57.748519964298985,20,1.75,2327.3807778737446,1957.6815369206504,3.8388888888888886,14
47_36,334.0,569.6,0,0,9,4,4,4,1,0,11,417,246.32203349221112,239.83999273052945,101.19806537606719,54.17028015589407,39,1.7179487179487178,5555.2004331390235,2298.5902201131894,5.522222222222222,14
47_37,332.0,557.1999999999999,13,0,17,5,5,10,13,2,4,767,261.3488423821981,390.48698694893756,134.6180556719626,45.04327446639178,26,1.8076923076923077,3343.4912735050425,2006.0732788210903,7.961111111111111,14
47_38,313.5,692.1000000000003,0,0,19,2,3,4,10,1,4,910,381.79027188945105,460.1667609999659,191.3354053389772,51.572622377385684,49,1.7959183673469388,5574.785973687116,1724.3346542942295,9.666666666666666,14
47_39,281.0,719.1999999999998,10,1,18,17,2,12,11,3,10,543,342.69490408554094,341.9797229103466,154.0639991968194,46.338390650036864,42,1.5476190476190477,3918.251583568955,1556.3836288010743,8.377777777777778,13
47_4,837.0,919.4,1,2,1,0,0,0,2,0,2,15,5.2476617572843205,3.561387395036521,6.185791115905624,8.272283029507758,2,1.5,374.2340767465781,7155.417667753574,0.05555555555555555,4
47_40,261.0,551.4000000000002,0,1,11,0,1,3,3,1,5,584,275.0976694231743,374.2432732697479,198.8352505677197,47.16353583304928,20,1.9,3274.8295573993164,1539.9123351671678,7.705555555555556,12
47_41,224.0,401.0,3,0,20,3,1,6,5,1,9,593,259.4124246126487,301.54035983582344,204.23295773228014,46.866467230210056,47,1.2765957446808511,3896.1596006858113,1384.4164835771062,5.1722222222222225,12
47_42,262.0,553.0,0,0,6,1,0,3,1,1,9,626,256.0047277069323,401.4796623936144,178.8935047069195,41.95891362286666,30,1.5333333333333334,3110.803186236437,1355.9531702828087,6.0888888888888895,12
47_43,278.0,501.0000000000002,0,0,2,1,0,1,0,0,1,469,134.27918262316248,170.8887370946888,280.6707560972224,26.31720344540014,38,1.4210526315789473,3523.7352945434886,1503.53217458091,5.300000000000001,12
47_44,288.5,438.6,8,1,17,12,2,8,12,1,7,446,103.44953279498452,140.32896703563088,214.05860805829033,20.64828509360356,41,1.5365853658536586,3851.1092716086096,1783.986827305628,4.727777777777778,13
47_45,306.0,442.99999999999994,15,0,22,11,1,12,19,4,11,314,86.32870665701626,161.95974450261542,171.8997939596983,13.929127106318145,21,1.7619047619047619,2752.147063575972,2145.8352686075414,3.3833333333333333,12
47_46,356.0,653.1000000000001,1,1,8,1,0,4,0,0,3,324,29.47316300237287,119.1864746630622,195.21205673221613,7.980599582835966,13,1.6153846153846154,2510.131744019593,2554.722881253464,2.588888888888889,10
47_47,497.0,821.3999999999999,0,0,0,0,0,0,0,0,2,0,10.724993509333174,5.663814549358193,12.336820437571879,12.939812728848072,0,1.6812650644024218,625.42997982738,2532.5072556658156,1.4055555555555554,8
47_48,470.0,959.1999999999996,0,0,0,0,0,0,0,0,0,0,9.305446481974169,2.6584552105616375,3.394642807332553,13.963,0,0.0,0.0,2380.4606697024,1.0055555555555555,8
47_49,530.0,734.2,0,0,0,0,0,0,0,0,0,0,9.305446481974169,2.6584552105616375,3.394642807332553,13.963,0,1.6812650644024218,646.0287791042995,2328.0019329888883,0.55,8
47_5,1192.0,1461.6,0,0,0,0,0,1,0,0,0,13,10.995824837334835,5.650518972963831,4.412521520590424,7.562076241474749,2,2.5,773.6043124769402,6658.153047204608,0.11666666666666667,5
47_50,569.5,734.0,0,0,0,0,0,0,0,0,1,0,9.250352257770633,2.672560474574511,3.4446103482839447,13.881401348991982,3,2.3333333333333335,704.5139688113525,2381.7205965435996,0.2388888888888889,8
47_51,529.0,1981.5000000000005,0,0,0,0,0,0,0,0,0,0,8.918384288238661,2.757551159564777,3.7456876998926836,13.389732051832883,0,0.0,0.0,2534.8753421026445,0.25555555555555554,8
47_52,418.0,458.0,0,1,0,0,0,0,0,0,0,0,4.569400390592039,3.8709812323327646,7.689985566757818,6.948562865158582,0,0.0,0.0,2771.027426785957,0.28888888888888886,7
47_53,515.0,608.6,0,0,0,0,0,1,0,0,3,4,2.9208925998583095,6.491211197459635,14.554141378894265,4.507,2,2.5,519.4968562989567,3071.0898716905044,0.4111111111111111,6
47_54,451.0,593.0,0,0,4,0,2,2,0,4,0,317,3.9312185354377247,92.63242751552352,194.81359949377116,4.582791902519339,6,2.1666666666666665,2147.388129524635,3418.273394566327,0.5888888888888888,6
47_55,373.0,533.5999999999999,0,0,2,0,0,3,0,1,4,244,17.667828346055785,104.4113552025022,154.95868001137524,5.872796640244394,18,2.111111111111111,3219.041682825801,3799.6832762744843,0.7611111111111111,5
47_56,443.0,560.2,0,1,3,0,0,2,0,0,2,228,25.238832440834678,64.11719583958659,106.80362868442411,7.043305045075195,35,1.3428571428571427,3359.9761546508757,4206.01866377219,0.5888888888888889,5
47_6,659.0,736.0,0,0,0,0,1,0,0,0,2,26,11.142277590968432,5.606774842203901,4.876830639341282,7.473561049239029,5,1.6,1064.1145265685177,6161.331187332816,0.13888888888888887,7
47_7,690.5,1075.5,0,0,3,0,0,1,0,0,4,170,16.44157235802958,22.48388071967951,23.51812246870595,4.279825758901197,15,1.4,2035.551476792965,5665.068578578727,0.1388888888888889,7
47_8,735.0,735.0,0,0,0,0,1,2,0,0,1,77,16.574798757272003,27.281559916011272,29.220845365010387,4.291969224493748,7,1.2857142857142858,680.1623714945897,5169.526283906485,0.11666666666666667,7
47_9,771.0,815.0,1,0,4,0,3,0,2,0,4,51,10.639496010562313,28.27864099202842,34.23153109958187,8.526642358659071,6,1.5,1106.1039246260743,4674.933368509117,0.05555555555555556,7
48_10,752.5,1000.9,0,0,0,0,0,2,0,1,7,91,10.748966489395228,26.232289289912636,41.3213792395742,8.412209095757767,8,1.25,1238.7546036496663,4296.1613098206635,0.20555555555555555,7
48_11,466.5,495.7,1,0,3,0,0,4,0,1,2,161,6.085551942496906,26.339195339216673,58.645721507324296,11.736502108863963,20,1.3,2480.072093747074,3819.424302169111,1.2944444444444443,7
48_12,357.0,485.50000000000006,0,0,1,0,0,4,0,2,8,258,90.56257973836549,146.28887865901302,144.89835098847743,15.401550313253386,27,1.3333333333333333,2752.3723611185746,3349.4778697582105,1.7277777777777779,9
48_13,342.0,445.0,0,1,1,4,1,4,0,1,4,464,113.87025857737153,192.99094651220173,209.92857547534592,16.68849310785128,28,1.5714285714285714,3051.7608360275085,2889.6370014242275,3.216666666666667,11
48_14,319.0,514.4000000000001,0,1,10,1,1,2,2,0,8,430,167.3120832377247,310.1536230466673,174.1669495379335,30.118201831552376,26,1.4230769230769231,2569.5844340211816,2445.608717681551,3.238888888888889,11
48_15,358.0,606.0,0,1,4,0,0,2,0,0,5,440,81.06254343879765,209.38162243352127,155.9518988947342,19.261885656811856,30,1.3,3070.127724084289,2027.807190045444,3.6555555555555554,11
48_16,260.0,421.00000000000017,0,0,8,1,0,3,0,1,3,437,51.634854949504,217.94311147328682,187.96179348517364,16.695068337382917,18,1.4444444444444444,2485.0732082030217,1656.2010747490776,3.9722222222222228,12
48_17,247.0,412.0,3,0,14,4,1,5,2,0,5,457,87.39545227665255,165.53055946615973,202.84052169812455,20.312228393707084,32,1.46875,3390.7250111360836,1368.9419271831805,3.1166666666666667,13
48_18,227.0,446.6,0,1,1,0,0,4,0,0,2,477,80.47536956569368,228.12851717083012,176.60843023141237,20.25935331499232,24,1.5,3092.8338055265313,1226.7852297774048,3.6499999999999995,13
48_19,244.0,461.2000000000001,0,0,1,3,1,5,0,0,8,423,86.33675334992061,180.8621507122126,174.1199739391163,24.28209752250755,16,1.5625,2722.3679758315084,1279.0629382481536,4.205555555555556,13
48_20,285.0,482.20000000000016,26,1,34,6,5,6,15,2,3,590,100.33742170780071,282.09238300079085,233.70123193135052,27.95504780233052,33,1.3636363636363635,3685.447073346719,1505.6566673714165,5.533333333333333,15
48_21,320.0,510.0,1,0,14,8,3,5,3,1,8,852,171.43919343818075,542.2935815433306,220.6472755028701,38.510803045442714,25,1.76,3681.9174601034633,1843.3670280223632,6.588888888888889,15
48_22,345.5,554.5,0,1,7,1,2,7,1,1,5,682,83.2789274402031,402.1970186115635,141.23810259451355,38.57885116413066,13,1.7692307692307692,2660.07275121785,1887.1865302613835,7.155555555555555,16
48_23,329.0,544.0000000000002,3,0,15,4,14,6,4,0,5,660,2.0900245520633316,647.4347400603734,136.5246492319201,42.575170343121734,25,1.52,3356.24812342557,1542.229879103631,6.238888888888888,17
