OA11CD,LSOA11CD
E00053245,E01010553
E00053340,E01010566
E00052791,E01010454
E00053333,E01010567
E00053054,E01010510
E00052696,E01010439
E00053104,E01010513
E00052946,E01010480
E00052700,E01010440
E00052951,E01010488
E00052917,E01010481
E00053181,E01010538
E00052736,E01010444
E00053185,E01010531
E00053259,E01010548
E00052584,E01010410
E00052744,E01010447
E00053172,E01010535
E00053139,E01010529
E00053211,E01010545
E00053290,E01010554
E00052970,E01010487
E00053067,E01010512
E00053176,E01010534
E00052781,E01010450
E00053201,E01010540
E00053280,E01010557
E00053239,E01010550
E00052630,E01010421
E00053022,E01010503
E00052646,E01010425
E00053256,E01010549
E00053304,E01010560
E00052828,E01010462
E00053194,E01010531
E00053115,E01010524
E00052678,E01010428
E00052907,E01010475
E00052986,E01010491
E00053255,E01010548
E00052766,E01010450
E00053151,E01010530
E00053247,E01010547
E00053146,E01010529
E00052824,E01010460
E00052957,E01010492
E00052955,E01010492
E00052675,E01010430
E00052856,E01010468
E00052755,E01010448
E00052779,E01010450
E00053033,E01010510
E00053308,E01010555
E00052710,E01010435
E00052892,E01010477
E00052813,E01010459
E00052612,E01010414
E00052693,E01010436
E00053328,E01010562
E00052605,E01010415
E00052684,E01010431
E00052732,E01010445
E00052885,E01010477
E00052804,E01010458
E00052916,E01010478
E00052997,E01010498
E00052818,E01010460
E00053336,E01010567
E00053096,E01010520
E00052989,E01010498
E00052908,E01010474
E00053047,E01010509
E00052851,E01010469
E00053220,E01010539
E00052774,E01010452
E00052973,E01010489
E00052777,E01010449
E00053200,E01010546
E00053281,E01010557
E00053252,E01010553
E00053351,E01010561
E00052625,E01010418
E00053179,E01010535
E00052681,E01010431
E00053059,E01010511
E00052600,E01010413
E00053072,E01010506
E00052993,E01010497
E00052912,E01010481
E00052664,E01010433
E00052833,E01010469
E00167335,E01010414
E00052888,E01010476
E00052809,E01010459
E00052963,E01010493
E00167342,E01010564
E00052964,E01010487
E00052938,E01010486
E00052617,E01010419
E00053344,E01010562
E00052728,E01010446
E00053053,E01010510
E00052899,E01010473
E00150423,E01029522
E00150380,E01029513
E00150344,E01029505
E00150428,E01029522
E00158786,E01031152
E00149767,E01029395
E00150340,E01029505
E00150342,E01029505
E00150290,E01029497
E00150337,E01029505
E00150437,E01029523
E00149787,E01029395
E00052862,E01010470
E00052978,E01010489
E00053343,E01010567
E00052867,E01010470
E00052940,E01010485
E00053174,E01010536
E00149771,E01029395
E00149783,E01029395
E00149785,E01029395
E00158781,E01031151
E00158785,E01031152
E00158827,E01031159
E00158783,E01031151
E00158798,E01031154
E00158787,E01031151
E00150427,E01029522
E00150243,E01029488
E00150381,E01029513
E00150295,E01029497
E00168394,E01029488
E00168375,E01029488
E00150384,E01029514
E00150436,E01029523
E00150286,E01029497
E00150435,E01029523
E00150382,E01029514
E00150341,E01029505
E00150432,E01029523
E00150386,E01029513
E00150297,E01029497
E00150287,E01029497
E00150247,E01029488
E00150288,E01029497
E00150422,E01029522
E00150244,E01029488
E00150383,E01029514
E00150378,E01029514
E00150245,E01029488
E00150434,E01029523
E00150385,E01029514
E00150379,E01029513
E00150433,E01029523
E00150430,E01029522
E00159505,E01031281
E00159295,E01031244
E00159379,E01031254
E00159515,E01031283
E00158789,E01031154
E00158782,E01031152
E00163964,E01032146
E00163903,E01032134
E00158780,E01031152
E00159296,E01031243
E00159304,E01031243
E00159380,E01031254
E00158790,E01031154
E00158795,E01031154
E00168328,E01031154
E00158817,E01031159
E00159641,E01031308
E00159504,E01031282
E00053311,E01010557
E00052921,E01010482
E00053190,E01010537
E00053111,E01010519
E00158788,E01031151
E00158784,E01031151
E00158826,E01031159
E00158828,E01031159
E00158822,E01031159
E00168327,E01031154
E00158820,E01031159
E00053102,E01010515
E00053183,E01010534
E00052866,E01010464
E00052679,E01010426
E00053017,E01010503
E00052789,E01010453
E00052701,E01010441
E00052708,E01010435
E00052780,E01010452
E00052890,E01010476
E00053238,E01010543
E00052811,E01010458
E00053034,E01010511
E00052611,E01010416
E00052690,E01010438
E00159499,E01031281
E00151142,E01029662
E00163843,E01032122
E00163971,E01032146
E00164090,E01032171
E00163942,E01032139
E00163845,E01032122
E00163935,E01032139
E00163869,E01032126
E00163842,E01032122
E00159506,E01031282
E00151200,E01029673
E00151185,E01029672
E00151197,E01029673
E00150980,E01029634
E00151135,E01029662
E00151075,E01029652
E00150994,E01029634
E00151141,E01029662
E00151207,E01029673
E00150977,E01029631
E00150925,E01029616
E00151139,E01029662
E00150889,E01029613
E00150989,E01029634
E00150968,E01029631
E00150987,E01029634
E00150988,E01029633
E00150909,E01029616
E00150984,E01029632
E00151048,E01029645
E00150973,E01029630
E00151081,E01029651
E00151136,E01029662
E00151000,E01029637
E00150970,E01029630
E00150983,E01029632
E00151046,E01029645
E00151073,E01029652
E00151047,E01029645
E00151045,E01029645
E00150892,E01029613
E00151137,E01029662
E00150996,E01029637
E00151133,E01029661
E00159640,E01031308
E00151186,E01029672
E00151079,E01029651
E00150908,E01029616
E00151132,E01029661
E00151189,E01029673
E00151077,E01029652
E00150992,E01029634
E00150972,E01029630
E00151078,E01029651
E00171615,E01029637
E00151065,E01029652
E00151138,E01029662
E00151131,E01029661
E00150974,E01029631
E00151184,E01029672
E00151187,E01029672
E00151206,E01029673
E00150926,E01029616
E00150986,E01029632
E00151050,E01029645
E00151199,E01029673
E00151130,E01029661
E00150985,E01029632
E00151202,E01029672
E00151198,E01029672
E00150982,E01029632
E00150895,E01029613
E00151188,E01029673
E00151049,E01029645
E00171614,E01029637
E00151129,E01029661
E00150897,E01029613
E00151074,E01029651
E00150893,E01029613
E00150990,E01029633
E00150969,E01029630
E00150918,E01029616
E00150991,E01029633
E00159639,E01031308
E00150890,E01029613
E00159297,E01031243
E00159306,E01031244
E00151076,E01029652
E00150978,E01029631
E00150993,E01029633
E00150997,E01029637
E00150995,E01029637
E00150981,E01029633
E00151140,E01029662
E00151134,E01029661
E00150967,E01029631
E00159507,E01031282
E00164124,E01032177
E00164088,E01032171
E00163940,E01032141
E00164091,E01032171
E00159298,E01031243
E00163961,E01032146
E00159509,E01031283
E00159305,E01031244
E00159302,E01031244
E00159299,E01031243
E00163946,E01032143
E00159642,E01031308
E00159301,E01031243
E00159300,E01031244
E00159303,E01031244
E00159644,E01031308
E00163968,E01032145
E00159513,E01031283
E00159514,E01031283
E00159356,E01031254
E00159502,E01031282
E00159645,E01031308
E00159498,E01031281
E00163933,E01032139
E00163844,E01032122
E00159516,E01031283
E00159503,E01031281
E00159500,E01031281
E00159643,E01031308
E00159501,E01031282
E00159363,E01031254
E00159364,E01031254
E00164092,E01032172
E00163950,E01032142
E00164095,E01032172
E00164125,E01032177
E00163948,E01032142
E00163969,E01032145
E00163972,E01032145
E00164083,E01032170
E00164080,E01032169
E00163867,E01032126
E00164089,E01032171
E00163865,E01032126
E00164084,E01032172
E00163967,E01032146
E00164078,E01032169
E00163963,E01032145
E00163904,E01032134
E00164087,E01032171
E00163918,E01032134
E00163917,E01032134
E00164086,E01032170
E00163947,E01032142
E00164077,E01032169
E00163945,E01032139
E00163957,E01032143
E00163943,E01032141
E00163936,E01032139
E00163841,E01032122
E00163911,E01032134
E00163959,E01032143
E00163870,E01032126
E00163970,E01032146
E00163944,E01032141
E00163864,E01032126
E00163958,E01032143
E00164085,E01032172
E00164075,E01032169
E00163905,E01032134
E00163949,E01032142
E00163973,E01032145
E00163855,E01032122
E00164094,E01032172
E00164126,E01032177
E00163941,E01032141
E00164076,E01032169
E00164093,E01032170
E00164096,E01032170
E00163866,E01032126
E00163868,E01032126
E00053144,E01010528
E00053141,E01010521
E00053224,E01010539
E00052901,E01010472
E00052980,E01010489
E00053041,E01010507
E00052863,E01010470
E00053063,E01010508
E00052751,E01010443
E00052671,E01010428
E00053218,E01010540
E00053299,E01010559
E00052658,E01010428
E00052959,E01010493
E00053097,E01010515
E00053016,E01010501
E00052948,E01010493
E00052847,E01010463
E00053012,E01010501
E00053093,E01010514
E00053315,E01010564
E00053243,E01010553
E00052930,E01010485
E00053254,E01010548
E00052926,E01010483
E00052798,E01010457
E00052822,E01010460
E00052753,E01010448
E00052582,E01010414
E00052627,E01010420
E00053070,E01010506
E00052883,E01010471
